intent,pattern,response_type,is_master,response
surat_pindah_luar,formulir f-1.03 pindah keluar,static,false,"{""type"": ""list"", ""title"": ""Untuk mengurus surat pindah keluar Kabupaten Tegal (SKPWNI), layanannya GRATIS dan bisa diakses via Sipandu. 🚗✨"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.03 (Unduh di sipandu.tegalkab.go.id)"", ""Kartu Keluarga (KK) Asli"", ""Prosedur:"", ""Isi Formulir F-1.03"", ""Pilih menu 'Pindah Keluar' di Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi admin (1 hari kerja)"", ""Setelah disetujui, cetak SKPWNI secara mandiri untuk dibawa ke daerah tujuan. ✨""]}"
surat_pindah_luar,sipandu tegal pindah keluar,static,false,"{""type"": ""list"", ""title"": ""Untuk mengurus surat pindah keluar Kabupaten Tegal (SKPWNI), layanannya GRATIS dan bisa diakses via Sipandu. 🚗✨"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.03 (Unduh di sipandu.tegalkab.go.id)"", ""Kartu Keluarga (KK) Asli"", ""Prosedur:"", ""Isi Formulir F-1.03"", ""Pilih menu 'Pindah Keluar' di Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi admin (1 hari kerja)"", ""Setelah disetujui, cetak SKPWNI secara mandiri untuk dibawa ke daerah tujuan. ✨""]}"
surat_pindah_luar,proses skpwni berapa lama,static,false,"{""type"": ""list"", ""title"": ""Untuk mengurus surat pindah keluar Kabupaten Tegal (SKPWNI), layanannya GRATIS dan bisa diakses via Sipandu. 🚗✨"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.03 (Unduh di sipandu.tegalkab.go.id)"", ""Kartu Keluarga (KK) Asli"", ""Prosedur:"", ""Isi Formulir F-1.03"", ""Pilih menu 'Pindah Keluar' di Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi admin (1 hari kerja)"", ""Setelah disetujui, cetak SKPWNI secara mandiri untuk dibawa ke daerah tujuan. ✨""]}"
surat_pindah_luar,cetak surat pindah mandiri,static,false,"{""type"": ""list"", ""title"": ""Untuk mengurus surat pindah keluar Kabupaten Tegal (SKPWNI), layanannya GRATIS dan bisa diakses via Sipandu. 🚗✨"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.03 (Unduh di sipandu.tegalkab.go.id)"", ""Kartu Keluarga (KK) Asli"", ""Prosedur:"", ""Isi Formulir F-1.03"", ""Pilih menu 'Pindah Keluar' di Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi admin (1 hari kerja)"", ""Setelah disetujui, cetak SKPWNI secara mandiri untuk dibawa ke daerah tujuan. ✨""]}"
surat_pindah_luar,biaya surat pindah luar kota,static,false,"{""type"": ""list"", ""title"": ""Untuk mengurus surat pindah keluar Kabupaten Tegal (SKPWNI), layanannya GRATIS dan bisa diakses via Sipandu. 🚗✨"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.03 (Unduh di sipandu.tegalkab.go.id)"", ""Kartu Keluarga (KK) Asli"", ""Prosedur:"", ""Isi Formulir F-1.03"", ""Pilih menu 'Pindah Keluar' di Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi admin (1 hari kerja)"", ""Setelah disetujui, cetak SKPWNI secara mandiri untuk dibawa ke daerah tujuan. ✨""]}"
surat_pindah_luar,pindah kependudukan keluar tegal,static,false,"{""type"": ""list"", ""title"": ""Untuk mengurus surat pindah keluar Kabupaten Tegal (SKPWNI), layanannya GRATIS dan bisa diakses via Sipandu. 🚗✨"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.03 (Unduh di sipandu.tegalkab.go.id)"", ""Kartu Keluarga (KK) Asli"", ""Prosedur:"", ""Isi Formulir F-1.03"", ""Pilih menu 'Pindah Keluar' di Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi admin (1 hari kerja)"", ""Setelah disetujui, cetak SKPWNI secara mandiri untuk dibawa ke daerah tujuan. ✨""]}"
surat_pindah_luar,dokumen pindah antar provinsi,static,false,"{""type"": ""list"", ""title"": ""Untuk mengurus surat pindah keluar Kabupaten Tegal (SKPWNI), layanannya GRATIS dan bisa diakses via Sipandu. 🚗✨"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.03 (Unduh di sipandu.tegalkab.go.id)"", ""Kartu Keluarga (KK) Asli"", ""Prosedur:"", ""Isi Formulir F-1.03"", ""Pilih menu 'Pindah Keluar' di Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi admin (1 hari kerja)"", ""Setelah disetujui, cetak SKPWNI secara mandiri untuk dibawa ke daerah tujuan. ✨""]}"
loakk_info,apa itu loakk tegal,static,false,"{""type"": ""list"", ""title"": ""LOAKK (Lahir Olih Akta Kelahiran, KK, dan KIA) adalah layanan paket 3-in-1 untuk bayi baru lahir di Kabupaten Tegal. 👶✨"", ""items"": [""Syarat Dokumen:"", ""Surat Ket. Kelahiran (RS/Bidan)"", ""Formulir F-2.01 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah & KK Asli"", ""Prosedur:"", ""Isi Formulir F-2.01 di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Akta & KK bisa dicetak mandiri, sedangkan kartu KIA diambil di Dinas. GRATIS! ✨""]}"
loakk_info,cara buat loakk anak baru lahir,static,false,"{""type"": ""list"", ""title"": ""LOAKK (Lahir Olih Akta Kelahiran, KK, dan KIA) adalah layanan paket 3-in-1 untuk bayi baru lahir di Kabupaten Tegal. 👶✨"", ""items"": [""Syarat Dokumen:"", ""Surat Ket. Kelahiran (RS/Bidan)"", ""Formulir F-2.01 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah & KK Asli"", ""Prosedur:"", ""Isi Formulir F-2.01 di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Akta & KK bisa dicetak mandiri, sedangkan kartu KIA diambil di Dinas. GRATIS! ✨""]}"
loakk_info,syarat paket loakk sipandu,static,false,"{""type"": ""list"", ""title"": ""LOAKK (Lahir Olih Akta Kelahiran, KK, dan KIA) adalah layanan paket 3-in-1 untuk bayi baru lahir di Kabupaten Tegal. 👶✨"", ""items"": [""Syarat Dokumen:"", ""Surat Ket. Kelahiran (RS/Bidan)"", ""Formulir F-2.01 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah & KK Asli"", ""Prosedur:"", ""Isi Formulir F-2.01 di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Akta & KK bisa dicetak mandiri, sedangkan kartu KIA diambil di Dinas. GRATIS! ✨""]}"
loakk_info,kepanjangan loakk,static,false,"{""type"": ""list"", ""title"": ""LOAKK (Lahir Olih Akta Kelahiran, KK, dan KIA) adalah layanan paket 3-in-1 untuk bayi baru lahir di Kabupaten Tegal. 👶✨"", ""items"": [""Syarat Dokumen:"", ""Surat Ket. Kelahiran (RS/Bidan)"", ""Formulir F-2.01 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah & KK Asli"", ""Prosedur:"", ""Isi Formulir F-2.01 di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Akta & KK bisa dicetak mandiri, sedangkan kartu KIA diambil di Dinas. GRATIS! ✨""]}"
loakk_info,bikin akta kk kia sekaligus,static,false,"{""type"": ""list"", ""title"": ""LOAKK (Lahir Olih Akta Kelahiran, KK, dan KIA) adalah layanan paket 3-in-1 untuk bayi baru lahir di Kabupaten Tegal. 👶✨"", ""items"": [""Syarat Dokumen:"", ""Surat Ket. Kelahiran (RS/Bidan)"", ""Formulir F-2.01 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah & KK Asli"", ""Prosedur:"", ""Isi Formulir F-2.01 di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Akta & KK bisa dicetak mandiri, sedangkan kartu KIA diambil di Dinas. GRATIS! ✨""]}"
loakk_info,proses loakk berapa lama,static,false,"{""type"": ""list"", ""title"": ""LOAKK (Lahir Olih Akta Kelahiran, KK, dan KIA) adalah layanan paket 3-in-1 untuk bayi baru lahir di Kabupaten Tegal. 👶✨"", ""items"": [""Syarat Dokumen:"", ""Surat Ket. Kelahiran (RS/Bidan)"", ""Formulir F-2.01 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah & KK Asli"", ""Prosedur:"", ""Isi Formulir F-2.01 di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Akta & KK bisa dicetak mandiri, sedangkan kartu KIA diambil di Dinas. GRATIS! ✨""]}"
loakk_info,loakk gratis atau bayar,static,false,"{""type"": ""list"", ""title"": ""LOAKK (Lahir Olih Akta Kelahiran, KK, dan KIA) adalah layanan paket 3-in-1 untuk bayi baru lahir di Kabupaten Tegal. 👶✨"", ""items"": [""Syarat Dokumen:"", ""Surat Ket. Kelahiran (RS/Bidan)"", ""Formulir F-2.01 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah & KK Asli"", ""Prosedur:"", ""Isi Formulir F-2.01 di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Akta & KK bisa dicetak mandiri, sedangkan kartu KIA diambil di Dinas. GRATIS! ✨""]}"
loakk_info,formulir f-2.01 loakk,static,false,"{""type"": ""list"", ""title"": ""LOAKK (Lahir Olih Akta Kelahiran, KK, dan KIA) adalah layanan paket 3-in-1 untuk bayi baru lahir di Kabupaten Tegal. 👶✨"", ""items"": [""Syarat Dokumen:"", ""Surat Ket. Kelahiran (RS/Bidan)"", ""Formulir F-2.01 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah & KK Asli"", ""Prosedur:"", ""Isi Formulir F-2.01 di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Akta & KK bisa dicetak mandiri, sedangkan kartu KIA diambil di Dinas. GRATIS! ✨""]}"
loakk_info,daftar loakk online,static,false,"{""type"": ""list"", ""title"": ""LOAKK (Lahir Olih Akta Kelahiran, KK, dan KIA) adalah layanan paket 3-in-1 untuk bayi baru lahir di Kabupaten Tegal. 👶✨"", ""items"": [""Syarat Dokumen:"", ""Surat Ket. Kelahiran (RS/Bidan)"", ""Formulir F-2.01 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah & KK Asli"", ""Prosedur:"", ""Isi Formulir F-2.01 di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Akta & KK bisa dicetak mandiri, sedangkan kartu KIA diambil di Dinas. GRATIS! ✨""]}"
loakk_info,manfaat layanan loakk,static,false,"{""type"": ""list"", ""title"": ""LOAKK (Lahir Olih Akta Kelahiran, KK, dan KIA) adalah layanan paket 3-in-1 untuk bayi baru lahir di Kabupaten Tegal. 👶✨"", ""items"": [""Syarat Dokumen:"", ""Surat Ket. Kelahiran (RS/Bidan)"", ""Formulir F-2.01 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah & KK Asli"", ""Prosedur:"", ""Isi Formulir F-2.01 di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Akta & KK bisa dicetak mandiri, sedangkan kartu KIA diambil di Dinas. GRATIS! ✨""]}"
sicantik_info,apa itu sicantik tegal,static,false,"{""type"": ""list"", ""title"": ""SI CANTIK adalah inovasi layanan Sistem Informasi Cerai Anti Ribet, Tercatat, dan Terintegrasi KK. 📑⚖️"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.02 & F-1.06 (Bermaterai)"", ""Kartu Keluarga Asli"", ""Akta Cerai dari Pengadilan Agama"", ""Prosedur:"", ""Layanan diajukan oleh petugas Pengadilan Agama yang ditunjuk"", ""Pemohon menandatangani formulir & surat pernyataan"", ""Petugas mengupload berkas ke sistem Sipandu"", ""Setelah verifikasi disetujui, KK baru dengan status cerai akan diterbitkan. ✨""]}"
sicantik_info,syarat urus dokumen cerai,static,false,"{""type"": ""list"", ""title"": ""SI CANTIK adalah inovasi layanan Sistem Informasi Cerai Anti Ribet, Tercatat, dan Terintegrasi KK. 📑⚖️"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.02 & F-1.06 (Bermaterai)"", ""Kartu Keluarga Asli"", ""Akta Cerai dari Pengadilan Agama"", ""Prosedur:"", ""Layanan diajukan oleh petugas Pengadilan Agama yang ditunjuk"", ""Pemohon menandatangani formulir & surat pernyataan"", ""Petugas mengupload berkas ke sistem Sipandu"", ""Setelah verifikasi disetujui, KK baru dengan status cerai akan diterbitkan. ✨""]}"
sicantik_info,update kk setelah cerai,static,false,"{""type"": ""list"", ""title"": ""SI CANTIK adalah inovasi layanan Sistem Informasi Cerai Anti Ribet, Tercatat, dan Terintegrasi KK. 📑⚖️"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.02 & F-1.06 (Bermaterai)"", ""Kartu Keluarga Asli"", ""Akta Cerai dari Pengadilan Agama"", ""Prosedur:"", ""Layanan diajukan oleh petugas Pengadilan Agama yang ditunjuk"", ""Pemohon menandatangani formulir & surat pernyataan"", ""Petugas mengupload berkas ke sistem Sipandu"", ""Setelah verifikasi disetujui, KK baru dengan status cerai akan diterbitkan. ✨""]}"
sicantik_info,cara daftar sicantik sipandu,static,false,"{""type"": ""list"", ""title"": ""SI CANTIK adalah inovasi layanan Sistem Informasi Cerai Anti Ribet, Tercatat, dan Terintegrasi KK. 📑⚖️"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.02 & F-1.06 (Bermaterai)"", ""Kartu Keluarga Asli"", ""Akta Cerai dari Pengadilan Agama"", ""Prosedur:"", ""Layanan diajukan oleh petugas Pengadilan Agama yang ditunjuk"", ""Pemohon menandatangani formulir & surat pernyataan"", ""Petugas mengupload berkas ke sistem Sipandu"", ""Setelah verifikasi disetujui, KK baru dengan status cerai akan diterbitkan. ✨""]}"
sicantik_info,kepanjangan sicantik dukcapil,static,false,"{""type"": ""list"", ""title"": ""SI CANTIK adalah inovasi layanan Sistem Informasi Cerai Anti Ribet, Tercatat, dan Terintegrasi KK. 📑⚖️"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.02 & F-1.06 (Bermaterai)"", ""Kartu Keluarga Asli"", ""Akta Cerai dari Pengadilan Agama"", ""Prosedur:"", ""Layanan diajukan oleh petugas Pengadilan Agama yang ditunjuk"", ""Pemohon menandatangani formulir & surat pernyataan"", ""Petugas mengupload berkas ke sistem Sipandu"", ""Setelah verifikasi disetujui, KK baru dengan status cerai akan diterbitkan. ✨""]}"
sicantik_info,proses akta cerai ke kk,static,false,"{""type"": ""list"", ""title"": ""SI CANTIK adalah inovasi layanan Sistem Informasi Cerai Anti Ribet, Tercatat, dan Terintegrasi KK. 📑⚖️"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.02 & F-1.06 (Bermaterai)"", ""Kartu Keluarga Asli"", ""Akta Cerai dari Pengadilan Agama"", ""Prosedur:"", ""Layanan diajukan oleh petugas Pengadilan Agama yang ditunjuk"", ""Pemohon menandatangani formulir & surat pernyataan"", ""Petugas mengupload berkas ke sistem Sipandu"", ""Setelah verifikasi disetujui, KK baru dengan status cerai akan diterbitkan. ✨""]}"
sicantik_info,formulir f-1.02 sicantik,static,false,"{""type"": ""list"", ""title"": ""SI CANTIK adalah inovasi layanan Sistem Informasi Cerai Anti Ribet, Tercatat, dan Terintegrasi KK. 📑⚖️"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.02 & F-1.06 (Bermaterai)"", ""Kartu Keluarga Asli"", ""Akta Cerai dari Pengadilan Agama"", ""Prosedur:"", ""Layanan diajukan oleh petugas Pengadilan Agama yang ditunjuk"", ""Pemohon menandatangani formulir & surat pernyataan"", ""Petugas mengupload berkas ke sistem Sipandu"", ""Setelah verifikasi disetujui, KK baru dengan status cerai akan diterbitkan. ✨""]}"
sicantik_info,berkas dokumen cerai tegal,static,false,"{""type"": ""list"", ""title"": ""SI CANTIK adalah inovasi layanan Sistem Informasi Cerai Anti Ribet, Tercatat, dan Terintegrasi KK. 📑⚖️"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.02 & F-1.06 (Bermaterai)"", ""Kartu Keluarga Asli"", ""Akta Cerai dari Pengadilan Agama"", ""Prosedur:"", ""Layanan diajukan oleh petugas Pengadilan Agama yang ditunjuk"", ""Pemohon menandatangani formulir & surat pernyataan"", ""Petugas mengupload berkas ke sistem Sipandu"", ""Setelah verifikasi disetujui, KK baru dengan status cerai akan diterbitkan. ✨""]}"
sicantik_info,alur sicantik pengadilan agama,static,false,"{""type"": ""list"", ""title"": ""SI CANTIK adalah inovasi layanan Sistem Informasi Cerai Anti Ribet, Tercatat, dan Terintegrasi KK. 📑⚖️"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.02 & F-1.06 (Bermaterai)"", ""Kartu Keluarga Asli"", ""Akta Cerai dari Pengadilan Agama"", ""Prosedur:"", ""Layanan diajukan oleh petugas Pengadilan Agama yang ditunjuk"", ""Pemohon menandatangani formulir & surat pernyataan"", ""Petugas mengupload berkas ke sistem Sipandu"", ""Setelah verifikasi disetujui, KK baru dengan status cerai akan diterbitkan. ✨""]}"
sicantik_info,layanan cerai anti ribet,static,false,"{""type"": ""list"", ""title"": ""SI CANTIK adalah inovasi layanan Sistem Informasi Cerai Anti Ribet, Tercatat, dan Terintegrasi KK. 📑⚖️"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.02 & F-1.06 (Bermaterai)"", ""Kartu Keluarga Asli"", ""Akta Cerai dari Pengadilan Agama"", ""Prosedur:"", ""Layanan diajukan oleh petugas Pengadilan Agama yang ditunjuk"", ""Pemohon menandatangani formulir & surat pernyataan"", ""Petugas mengupload berkas ke sistem Sipandu"", ""Setelah verifikasi disetujui, KK baru dengan status cerai akan diterbitkan. ✨""]}"
ktp_info,cara buat ktp tegal,static,false,"{""type"": ""list"", ""title"": ""Untuk pengurusan KTP-el di Kabupaten Tegal, berikut informasinya: 🪪✨"", ""items"": [""Syarat Utama:"", ""Usia minimal 17 tahun/sudah nikah"", ""Formulir F-1.21"", ""Fotokopi KK & Akta Kelahiran/Ijazah"", ""Surat Nikah (jika usia di bawah 17)"", ""Prosedur:"", ""Lakukan perekaman di Kecamatan atau Disdukcapil"", ""Untuk ganti rusak/hilang, bisa ajukan via Sipandu dengan upload surat kehilangan/foto KTP rusak"", ""Waktu penyelesaian tergantung ketersediaan blangko & antrian sistem. GRATIS! ✨""]}"
ktp_info,syarat ktp baru 17 tahun,static,false,"{""type"": ""list"", ""title"": ""Untuk pengurusan KTP-el di Kabupaten Tegal, berikut informasinya: 🪪✨"", ""items"": [""Syarat Utama:"", ""Usia minimal 17 tahun/sudah nikah"", ""Formulir F-1.21"", ""Fotokopi KK & Akta Kelahiran/Ijazah"", ""Surat Nikah (jika usia di bawah 17)"", ""Prosedur:"", ""Lakukan perekaman di Kecamatan atau Disdukcapil"", ""Untuk ganti rusak/hilang, bisa ajukan via Sipandu dengan upload surat kehilangan/foto KTP rusak"", ""Waktu penyelesaian tergantung ketersediaan blangko & antrian sistem. GRATIS! ✨""]}"
ktp_info,ktp hilang ganti baru,static,false,"{""type"": ""list"", ""title"": ""Untuk pengurusan KTP-el di Kabupaten Tegal, berikut informasinya: 🪪✨"", ""items"": [""Syarat Utama:"", ""Usia minimal 17 tahun/sudah nikah"", ""Formulir F-1.21"", ""Fotokopi KK & Akta Kelahiran/Ijazah"", ""Surat Nikah (jika usia di bawah 17)"", ""Prosedur:"", ""Lakukan perekaman di Kecamatan atau Disdukcapil"", ""Untuk ganti rusak/hilang, bisa ajukan via Sipandu dengan upload surat kehilangan/foto KTP rusak"", ""Waktu penyelesaian tergantung ketersediaan blangko & antrian sistem. GRATIS! ✨""]}"
ktp_info,biaya cetak ktp el,static,false,"{""type"": ""list"", ""title"": ""Untuk pengurusan KTP-el di Kabupaten Tegal, berikut informasinya: 🪪✨"", ""items"": [""Syarat Utama:"", ""Usia minimal 17 tahun/sudah nikah"", ""Formulir F-1.21"", ""Fotokopi KK & Akta Kelahiran/Ijazah"", ""Surat Nikah (jika usia di bawah 17)"", ""Prosedur:"", ""Lakukan perekaman di Kecamatan atau Disdukcapil"", ""Untuk ganti rusak/hilang, bisa ajukan via Sipandu dengan upload surat kehilangan/foto KTP rusak"", ""Waktu penyelesaian tergantung ketersediaan blangko & antrian sistem. GRATIS! ✨""]}"
ktp_info,lama proses pembuatan ktp,static,false,"{""type"": ""list"", ""title"": ""Untuk pengurusan KTP-el di Kabupaten Tegal, berikut informasinya: 🪪✨"", ""items"": [""Syarat Utama:"", ""Usia minimal 17 tahun/sudah nikah"", ""Formulir F-1.21"", ""Fotokopi KK & Akta Kelahiran/Ijazah"", ""Surat Nikah (jika usia di bawah 17)"", ""Prosedur:"", ""Lakukan perekaman di Kecamatan atau Disdukcapil"", ""Untuk ganti rusak/hilang, bisa ajukan via Sipandu dengan upload surat kehilangan/foto KTP rusak"", ""Waktu penyelesaian tergantung ketersediaan blangko & antrian sistem. GRATIS! ✨""]}"
ktp_info,formulir f-1.21 ktp,static,false,"{""type"": ""list"", ""title"": ""Untuk pengurusan KTP-el di Kabupaten Tegal, berikut informasinya: 🪪✨"", ""items"": [""Syarat Utama:"", ""Usia minimal 17 tahun/sudah nikah"", ""Formulir F-1.21"", ""Fotokopi KK & Akta Kelahiran/Ijazah"", ""Surat Nikah (jika usia di bawah 17)"", ""Prosedur:"", ""Lakukan perekaman di Kecamatan atau Disdukcapil"", ""Untuk ganti rusak/hilang, bisa ajukan via Sipandu dengan upload surat kehilangan/foto KTP rusak"", ""Waktu penyelesaian tergantung ketersediaan blangko & antrian sistem. GRATIS! ✨""]}"
ktp_info,syarat ktp rusak,static,false,"{""type"": ""list"", ""title"": ""Untuk pengurusan KTP-el di Kabupaten Tegal, berikut informasinya: 🪪✨"", ""items"": [""Syarat Utama:"", ""Usia minimal 17 tahun/sudah nikah"", ""Formulir F-1.21"", ""Fotokopi KK & Akta Kelahiran/Ijazah"", ""Surat Nikah (jika usia di bawah 17)"", ""Prosedur:"", ""Lakukan perekaman di Kecamatan atau Disdukcapil"", ""Untuk ganti rusak/hilang, bisa ajukan via Sipandu dengan upload surat kehilangan/foto KTP rusak"", ""Waktu penyelesaian tergantung ketersediaan blangko & antrian sistem. GRATIS! ✨""]}"
ktp_info,foto copy akta kelahiran ktp,static,false,"{""type"": ""list"", ""title"": ""Untuk pengurusan KTP-el di Kabupaten Tegal, berikut informasinya: 🪪✨"", ""items"": [""Syarat Utama:"", ""Usia minimal 17 tahun/sudah nikah"", ""Formulir F-1.21"", ""Fotokopi KK & Akta Kelahiran/Ijazah"", ""Surat Nikah (jika usia di bawah 17)"", ""Prosedur:"", ""Lakukan perekaman di Kecamatan atau Disdukcapil"", ""Untuk ganti rusak/hilang, bisa ajukan via Sipandu dengan upload surat kehilangan/foto KTP rusak"", ""Waktu penyelesaian tergantung ketersediaan blangko & antrian sistem. GRATIS! ✨""]}"
ktp_info,syarat rekam ktp tegal,static,false,"{""type"": ""list"", ""title"": ""Untuk pengurusan KTP-el di Kabupaten Tegal, berikut informasinya: 🪪✨"", ""items"": [""Syarat Utama:"", ""Usia minimal 17 tahun/sudah nikah"", ""Formulir F-1.21"", ""Fotokopi KK & Akta Kelahiran/Ijazah"", ""Surat Nikah (jika usia di bawah 17)"", ""Prosedur:"", ""Lakukan perekaman di Kecamatan atau Disdukcapil"", ""Untuk ganti rusak/hilang, bisa ajukan via Sipandu dengan upload surat kehilangan/foto KTP rusak"", ""Waktu penyelesaian tergantung ketersediaan blangko & antrian sistem. GRATIS! ✨""]}"
ktp_info,ktp baru lewat sipandu,static,false,"{""type"": ""list"", ""title"": ""Untuk pengurusan KTP-el di Kabupaten Tegal, berikut informasinya: 🪪✨"", ""items"": [""Syarat Utama:"", ""Usia minimal 17 tahun/sudah nikah"", ""Formulir F-1.21"", ""Fotokopi KK & Akta Kelahiran/Ijazah"", ""Surat Nikah (jika usia di bawah 17)"", ""Prosedur:"", ""Lakukan perekaman di Kecamatan atau Disdukcapil"", ""Untuk ganti rusak/hilang, bisa ajukan via Sipandu dengan upload surat kehilangan/foto KTP rusak"", ""Waktu penyelesaian tergantung ketersediaan blangko & antrian sistem. GRATIS! ✨""]}"
out_of_topic,cuaca hari ini,static,false,"{""type"": ""text"", ""body"": ""Maaf, saya hanya chatbot untuk menjawab seputar pemerintahan. mohon hubungi 123 untuk saran, kritik, dan pertanyaan 😄""}"
bot_info,siapa kamu,static,false,"{""type"": ""text"", ""body"": ""Saya adalah Firaa, saya hadir untuk menjawab berbagai kebutuhan masyarakat tentang layanan pemerintah 😄""}"
bot_info,siapa kamu sih,static,false,"{""type"": ""text"", ""body"": ""Saya adalah Firaa, saya hadir untuk menjawab berbagai kebutuhan masyarakat tentang layanan pemerintah 😄""}"
bot_info,kamu siapa,static,false,"{""type"": ""text"", ""body"": ""Saya adalah Firaa, saya hadir untuk menjawab berbagai kebutuhan masyarakat tentang layanan pemerintah 😄""}"
bot_info,perkenalkan dirimu,static,false,"{""type"": ""text"", ""body"": ""Saya adalah Firaa, saya hadir untuk menjawab berbagai kebutuhan masyarakat tentang layanan pemerintah 😄""}"
bot_info,kenalan dong,static,false,"{""type"": ""text"", ""body"": ""Saya adalah Firaa, saya hadir untuk menjawab berbagai kebutuhan masyarakat tentang layanan pemerintah 😄""}"
bot_info,namamu siapa?,static,false,"{""type"": ""text"", ""body"": ""Saya adalah Firaa, saya hadir untuk menjawab berbagai kebutuhan masyarakat tentang layanan pemerintah 😄""}"
bot_info,nama,static,false,"{""type"": ""text"", ""body"": ""Saya adalah Firaa, saya hadir untuk menjawab berbagai kebutuhan masyarakat tentang layanan pemerintah 😄""}"
out_of_topic,cuaca dong,static,false,"{""type"": ""text"", ""body"": ""Maaf, saya hanya chatbot untuk menjawab seputar pemerintahan. mohon hubungi 123 untuk saran, kritik, dan pertanyaan 😄""}"
out_of_topic,bjirr,static,false,"{""type"": ""text"", ""body"": ""Maaf, saya hanya chatbot untuk menjawab seputar pemerintahan. mohon hubungi 123 untuk saran, kritik, dan pertanyaan 😄""}"
miss_info,kominfo tegallll,static,false,"{""type"": ""text"", ""body"": ""maaf, bisa tuliskan pertanyaan dengan bahasa yang lebih sederhana?😅🥲""}"
out_of_topic,cuaca hari ini,static,false,"{""type"": ""text"", ""body"": ""Maaf, saya hanya chatbot untuk menjawab seputar pemerintahan. mohon hubungi 123 untuk saran, kritik, dan pertanyaan 😄""}"
kabar,apa kabar,static,false,"{""type"": ""text"", ""body"": ""Halo! Apa kabar? 😊 Saya baik-baik saja, terima kasih! Sebagai asisten AI, saya selalu siap membantu Anda. Ada yang bisa saya bantu hari ini?""}"
bot_info,siapa kamu,static,false,"{""type"": ""text"", ""body"": ""Saya adalah chatbot CS untuk menjawab berbagai kebutuhan masyarakat tentang layanan pemerintah 😄""}"
out_of_topic,cuacaa dong,static,false,"{""type"": ""text"", ""body"": ""Maaf, saya hanya chatbot untuk menjawab seputar pemerintahan. mohon hubungi 123 untuk saran, kritik, dan pertanyaan 😄""}"
out_of_topic,bjirrr,static,false,"{""type"": ""text"", ""body"": ""Maaf, saya hanya chatbot untuk menjawab seputar pemerintahan. mohon hubungi 123 untuk saran, kritik, dan pertanyaan 😄""}"
miss_info,kominfo tegallll,static,false,"{""type"": ""text"", ""body"": ""maaf, bisa tuliskan pertanyaan dengan bahasa yang lebih sederhana?😅🥲""}"
